,mean,mean,mean,mean,mean,mean,mean,mean,mean,count,count,count,count,count,count,count,count,count
,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank
iteration,,,,,,,,,,,,,,,,,,
141,5.4300625,1.6796475000000002,1.5327675,2.23628,4.5381599999999995,1.95425,0.7365365505218506,19.025,1082.8,10,10,10,10,10,10,10,10,10
142,5.4308875,1.674905,1.52861,2.2217100000000003,4.54205,1.93906,0.7365365505218506,18.9,1082.1,10,10,10,10,10,10,10,10,10
143,5.4317,1.6701600000000003,1.5244725000000001,2.2072399999999996,4.545990000000001,1.9239800000000002,0.7365365505218506,18.75,1080.8,10,10,10,10,10,10,10,10,10
144,5.432529999999999,1.66541,1.5203425,2.1928599999999996,4.550040000000001,1.9090000000000003,0.7365365505218506,18.7,1080.4,10,10,10,10,10,10,10,10,10
145,5.433362499999999,1.6606874999999999,1.516215,2.1785400000000004,4.554149999999999,1.89413,0.7365365505218506,18.65,1079.3,10,10,10,10,10,10,10,10,10
146,5.434195,1.6559525000000002,1.5121175,2.16432,4.55833,1.8793599999999997,0.7365365505218506,18.525,1078.9,10,10,10,10,10,10,10,10,10
147,5.435025,1.651215,1.5080075000000002,2.1501799999999998,4.5626,1.86469,0.7365365505218506,18.4,1078.5,10,10,10,10,10,10,10,10,10
148,5.435880000000001,1.64649,1.503905,2.1361200000000005,4.56694,1.85015,0.7365365505218506,18.25,1078.1,10,10,10,10,10,10,10,10,10
149,5.4367399999999995,1.6417575,1.4998375000000002,2.12215,4.571350000000001,1.8356900000000003,0.7365365505218506,18.225,1077.5,10,10,10,10,10,10,10,10,10
150,5.437595,1.6370424999999997,1.4957675,2.1082499999999995,4.57587,1.8213599999999999,0.7304622650146484,18.15,1076.8,10,10,10,10,10,10,10,10,10
